Season,Club (grouped),Club,First Name,Last Name,Position,Total Compensation,Base Salary
2013,POR,POR,Rodney,Wallace,M-D,"$150,000 ","$125,000 "
2013,SEA,SEA,Patrick,Ianni,D,"$150,000 ","$150,000 "
2013,MTL,MTL,Andrea,Pisanu,F,"$148,000 ","$100,000 "
2013,MTL,MTL,Sanna,Nyassi,M,"$147,625 ","$140,000 "
2013,KC,KC,Mikey,Lopez,M,"$147,000 ","$75,000 "
2013,DC,DC,James,Riley,D,"$145,750 ","$140,000 "
2013,HOU,HOU,Kofi,Sarkodie,D,"$145,500 ","$100,000 "
2013,POR,POR,Ryan,Johnson,M,"$144,704 ","$144,704 "
2013,CHV,CHV,Oswaldo,Minda,M,"$143,750 ","$125,000 "
2013,NE,NE,AJ,Soares,D,"$143,345 ","$103,345 "
2013,LAG,LA,AJ,DeLaGarza,D,"$142,500 ","$120,000 "
2013,CHV,CHV,Edgar,Mejia,M,"$140,000 ","$140,000 "
2013,SJ,SJ,Justin,Morrow,D,"$139,563 ","$130,000 "
2013,NE,NE,Jerry,Bengtson,F,"$138,840 ","$132,000 "
2013,COL,COL,Nick,LaBrocca,M,"$138,333 ","$120,000 "
2013,MTL,MTL,Justin,Mapp,M,"$137,500 ","$125,000 "
2013,MTL,MTL,Collen,Warner,M-F,"$137,500 ","$110,000 "
2013,FCD,DAL,Zach,Loyd,M,"$136,998 ","$92,373 "
2013,VAN,VAN,Omar,Salgado,F,"$136,869 ","$95,000 "
2013,PHI,PHI,Michael,Farfan,M,"$136,170 ","$98,670 "
2013,FCD,DAL,Andrew,Jacobson,M,"$135,000 ","$122,500 "
2013,SEA,SEA,Leonardo,Gonzalez,D,"$135,000 ","$135,000 "
2013,CHV,CHV,Ante,Jazic,D,"$132,188 ","$132,188 "
2013,CLB,CLB,Agustin,Viana,D-M,"$131,667 ","$105,000 "
2013,TFC,TOR,Jonas,Elmer,D,"$131,488 ","$125,000 "
2013,CHI,CHI,Jalil,Anibaba,D,"$131,245 ","$91,245 "
2013,FCD,DAL,Peter,Luccin,M,"$131,000 ","$90,000 "
2013,RBNY,NY,Lloyd,Sam,F,"$130,000 ","$130,000 "
2013,CHV,CHV,Erick,Torres,F,"$129,996 ","$129,996 "
2013,NE,NE,Diego,Fagundez,F,"$127,196 ","$99,996 "
2013,CLB,CLB,Wil,Trapp,M,"$127,000 ","$100,000 "
2013,MTL,MTL,Hassoun,Camara,D/M,"$126,625 ","$115,000 "
2013,PHI,PHI,Danny,Cruz,M,"$126,500 ","$120,000 "
2013,PHI,PHI,Roger,Torres,M,"$125,093 ","$121,968 "
2013,CHI,CHI,Federico,Puppo,F,"$125,000 ","$125,000 "
2013,NE,NE,Andy,Dorman,M,"$125,000 ","$125,000 "
2013,RBNY,NY,Roy,Miller,M,"$123,745 ","$123,745 "
2013,SJ,SJ,David,Bingham,GK,"$122,475 ","$78,100 "
2013,CLB,CLB,Dominic,Oduro,F,"$122,015 ","$120,015 "
2013,KC,KC,Chance,Myers,D-M,"$120,667 ","$105,000 "
2013,HOU,HOU,Eric,Brunner,D,"$120,625 ","$120,000 "
2013,CHI,CHI,Juan Luis,Anangono,F,"$120,000 ","$120,000 "
2013,CHV,CHV,Eric,Avila,M,"$120,000 ","$100,000 "
2013,CHV,CHV,Mario,de Luna,D,"$120,000 ","$120,000 "
2013,RSL,RSL,Olmes,Garcia,F,"$120,000 ","$120,000 "
2013,SEA,SEA,Djimi,Traore,D,"$120,000 ","$120,000 "
2013,VAN,VAN,Brad,Rusin,D,"$120,000 ","$120,000 "
2013,CHI,CHI,,Alex,M,"$119,950 ","$110,000 "
2013,KC,KC,Oriol,Rosell,M,"$118,750 ","$110,000 "
2013,NE,NE,Stephen,McCarthy,M,"$118,370 ","$87,120 "
2013,RSL,RSL,Chris,Schuler,D,"$117,000 ","$100,000 "
2013,FCD,DAL,JeVaughn,Watson,M,"$116,875 ","$100,000 "
2013,CHV,CHV,Jose Manuel,Rivera,F,"$116,000 ","$116,000 "
2013,TFC,TOR,Justin,Braun,F,"$114,700 ","$112,200 "
2013,CHI,CHI,Wells,Thompson,M,"$113,125 ","$105,000 "
2013,COL,COL,Deshorn,Brown,F,"$113,000 ","$65,000 "
2013,VAN,VAN,Jordan,Harvey,D,"$112,500 ","$112,500 "
2013,HOU,HOU,Jason,Johnson,F,"$111,000 ","$70,000 "
2013,NE,NE,Chad,Barrett,F,"$110,709 ","$105,000 "
2013,PHI,PHI,Sheanon,Williams,F,"$110,500 ","$105,000 "
2013,DC,DC,Dennis,Iapichino,D,"$110,000 ","$110,000 "
2013,DC,DC,Marcelo,Saragosa,M,"$110,000 ","$110,000 "
2013,TFC,TOR,Darel,Russell,M,"$109,875 ","$100,000 "
2013,HOU,HOU,Cam,Weaver,F,"$108,407 ","$100,000 "
2013,SJ,SJ,Jordan,Stewart,M-D,"$108,000 ","$108,000 "
2013,RBNY,NY,Jonny,Steele,M,"$107,746 ","$99,996 "
2013,LAG,LA,Michael,Stephens,M,"$106,005 ","$84,755 "
2013,HOU,HOU,Corey,Ashe,M,"$105,750 ","$101,250 "
2013,SEA,SEA,Shalrie,Joseph,M,"$105,500 ","$60,000 "
2013,DC,DC,Nick,DeLeon,M,"$105,400 ","$70,400 "
2013,DC,DC,Luis,Silva,M,"$105,400 ","$70,400 "
2013,KC,KC,Jacob,Peterson,F,"$104,833 ","$100,000 "
2013,NE,NE,Jose,Goncalves,D,"$104,375 ","$75,000 "
2013,LAG,LA,Jack,McBean,F,"$101,000 ","$80,000 "
2013,SJ,SJ,Shea,Salinas,M,"$100,219 ","$93,975 "
2013,SJ,SJ,Victor,Bernardez,D,"$100,008 ","$100,008 "
2013,DC,DC,Daniel,Woolard,D,"$100,000 ","$100,000 "
2013,RBNY,NY,Kosuke,Kimura,D,"$100,000 ","$100,000 "
2013,NE,NE,Dimitry,Imbongo,F,"$99,875 ","$90,000 "
2013,COL,COL,Tony,Cascio,M,"$98,650 ","$64,900 "
2013,SJ,SJ,Sam,Garza,M,"$98,000 ","$71,500 "
2013,COL,COL,Nathan,Sturgis,D-M,"$97,963 ","$93,713 "
2013,LAG,LA,Chandler,Hoffman,F,"$97,500 ","$71,500 "
2013,RSL,RSL,Enzo,Martinez,M,"$97,500 ","$71,500 "
2013,KC,KC,Seth,Sinovic,M-D,"$96,750 ","$90,000 "
2013,DC,DC,Lewis,Neal,M,"$96,441 ","$90,000 "
2013,KC,KC,Ike,Opara,D,"$96,250 ","$90,000 "
2013,SEA,SEA,Eriq,Zavaleta,F,"$95,600 ","$65,000 "
2013,RSL,RSL,Josh,Saunders,GK,"$95,250 ","$90,000 "
2013,HOU,HOU,Andrew,Driver,M,"$95,000 ","$95,000 "
2013,LAG,LA,Leonardo,Ribeiro Da Silva,D,"$95,000 ","$95,000 "
2013,DC,DC,Sainey,Nyassi,M,"$94,950 ","$88,200 "
2013,HOU,HOU,Calen,Carr,F,"$94,588 ","$90,338 "
2013,CLB,CLB,Andy,Gruenebaum,GK,"$93,887 ","$92,220 "
2013,PHI,PHI,Michael,Lahoud,M,"$93,333 ","$90,000 "
2013,RBNY,NY,Bradley,Wright-Phillips,F,"$92,500 ","$50,000 "
2013,KC,KC,CJ,Sapong,F,"$92,000 ","$75,000 "
2013,DC,DC,Casey,Townsend,F,"$91,650 ","$56,650 "
2013,SJ,SJ,Jaime,Alas,M,"$91,250 ","$90,000 "
2013,CHI,CHI,Daniel,Paladini,M,"$91,103 ","$86,625 "
2013,DC,DC,Ethan,White,D,"$91,000 ","$75,000 "
2013,NE,NE,Clyde,Simms,M,"$90,833 ","$87,500 "
2013,FCD,DAL,Jair,Benitez,D,"$90,000 ","$90,000 "
2013,FCD,DAL,Chris,Seitz,GK,"$90,000 ","$90,000 "
2013,LAG,LA,Robbie,Rogers,F,"$90,000 ","$90,000 "
2013,SJ,SJ,Walter,Martinez,M-F,"$90,000 ","$90,000 "
2013,TFC,TOR,Steven,Caldwell,D,"$90,000 ","$80,000 "
2013,TFC,TOR,Jeremy,Hall,D,"$90,000 ","$80,000 "
2013,DC,DC,Bill,Hamid,GK,"$89,750 ","$75,000 "
2013,POR,POR,Kalif,Alhassan,M,"$89,250 ","$80,000 "
2013,DC,DC,Conor,Shanosky,D,"$89,219 ","$75,000 "
2013,CHV,CHV,Bobby,Burling,D,"$88,333 ","$85,000 "
2013,SJ,SJ,Daniel,Gargan,M,"$88,000 ","$88,000 "
2013,HOU,HOU,Tyler,Deric,GK,"$87,667 ","$80,000 "
2013,MTL,MTL,Daniele,Paponi,F,"$87,000 ","$72,000 "
2013,POR,POR,Sal,Zizzo,F,"$85,988 ","$76,781 "
2013,FCD,DAL,Erick,Neres da Cruz,M,"$85,875 ","$84,000 "
2013,NE,NE,Robert,Shuttleworth,GK,"$84,504 ","$80,004 "
2013,VAN,VAN,Kekuta,Manneh,F,"$84,500 ","$55,000 "
2013,MTL,MTL,Jeb,Brovsky,M,"$84,000 ","$80,000 "
2013,NE,NE,Chris,Tierney,D-M,"$83,932 ","$82,266 "
2013,POR,POR,Mamadou,Danso,D,"$83,000 ","$83,000 "
2013,PHI,PHI,Keon,Daniel,M,"$82,892 ","$80,004 "
2013,PHI,PHI,Fabinho,Fabinho,D,"$82,500 ","$78,000 "
2013,RSL,RSL,Khari,Stephenson,M,"$81,958 ","$77,500 "
2013,LAG,LA,Jaime,Penedo,GK,"$81,563 ","$78,000 "
2013,CHV,CHV,Carlos,Alvarez,M,"$81,500 ","$46,500 "
2013,FCD,DAL,Michel,Pereira,M/D,"$81,500 ","$60,000 "
2013,VAN,VAN,Erik,Hurtado,F/M,"$81,500 ","$46,500 "
2013,CLB,CLB,Justin,Meram,F,"$80,695 ","$56,320 "
2013,CLB,CLB,Tyson,Wahl,D,"$80,667 ","$76,000 "
2013,CLB,CLB,Aaron,Horton,F,"$80,500 ","$65,000 "
2013,MTL,MTL,Blake,Smith,M,"$80,250 ","$46,500 "
2013,NE,NE,Lee,Nguyen,M/F,"$80,100 ","$73,600 "
2013,CHV,CHV,Steven,Purdy,D,"$80,004 ","$80,004 "
2013,LAG,LA,Colin,Clark,M,"$80,000 ","$80,000 "
2013,RBNY,NY,Peguy,Luyindula,F,"$80,000 ","$80,000 "
2013,PHI,PHI,Gilberto,Dos Santos,M,"$80,000 ","$60,000 "
2013,POR,POR,Andrew,Jean-Baptiste,D,"$80,000 ","$65,000 "
2013,VAN,VAN,Bryce,Alderson,M,"$80,000 ","$65,000 "
2013,VAN,VAN,Matt,Watson,M,"$79,252 ","$68,250 "
2013,CHI,CHI,Kellen,Gulley,F,"$79,000 ","$65,000 "
2013,COL,COL,Dillon,Powers,M,"$79,000 ","$46,500 "
2013,CHI,CHI,Austin,Berry,D,"$78,425 ","$63,425 "
2013,VAN,VAN,Jun Marques,Davidson,M,"$78,020 ","$74,250 "
2013,NE,NE,Tyler,Polak,D,"$78,000 ","$65,000 "
2013,KC,KC,Dom,Dwyer,F,"$77,500 ","$65,000 "
2013,RBNY,NY,Luis,Robles,GK,"$77,500 ","$75,000 "
2013,KC,KC,Eric,Kronberg,GK,"$76,835 ","$76,835 "
2013,POR,POR,Ben,Zemanski,M,"$76,000 ","$73,500 "
2013,RSL,RSL,John,Stertzer,M,"$75,250 ","$46,500 "
2013,COL,COL,Martin,Rivero,M,"$75,000 ","$75,000 "
2013,FCD,DAL,Ramon,Nunez,M,"$75,000 ","$65,000 "
2013,DC,DC,Carlos,Ruiz,F,"$75,000 ","$75,000 "
2013,HOU,HOU,Brian,Ching,F,"$75,000 ","$50,000 "
2013,MTL,MTL,Nelson,Rivas,D,"$75,000 ","$75,000 "
2013,PHI,PHI,Chris,Albright,D,"$75,000 ","$75,000 "
2013,PHI,PHI,Zach,Pfeffer,M,"$75,000 ","$65,000 "
2013,SEA,SEA,Marc,Burch,D,"$75,000 ","$75,000 "
2013,CLB,CLB,Ryan,Finley,F,"$74,000 ","$46,500 "
2013,POR,POR,Brent,Richards,F,"$73,992 ","$65,625 "
2013,TFC,TOR,Kyle,Bekker,M,"$72,750 ","$46,500 "
2013,NE,NE,Darrius,Barnes,D,"$72,717 ","$71,467 "
2013,CHV,CHV,Daniel,Antunez,M,"$72,500 ","$65,000 "
2013,TFC,TOR,Ashtone,Morgan,D,"$72,000 ","$60,000 "
2013,RSL,RSL,Lovel,Palmer,M,"$71,500 ","$67,000 "
2013,RBNY,NY,Brandon,Barklage,M,"$71,429 ","$65,000 "
2013,VAN,VAN,Johnny,Leveron,D,"$71,188 ","$60,000 "
2013,CHV,CHV,Jorge,Villafana,F,"$70,967 ","$69,300 "
2013,RBNY,NY,Eric,Alexander,M,"$70,868 ","$70,868 "
2013,FCD,DAL,Kellyn,Acosta,M,"$70,500 ","$46,500 "
2013,COL,COL,Steward,Ceus,GK,"$70,333 ","$60,000 "
2013,POR,POR,David,Horst,D,"$70,000 ","$70,000 "
2013,TFC,TOR,Reggie,Lambe,M,"$70,000 ","$67,500 "
2013,PHI,PHI,James,McLaughlin,M,"$69,000 ","$60,000 "
2013,POR,POR,Pa Modou,Kah,D,"$69,000 ","$64,000 "
2013,VAN,VAN,Brad,Knighton,GK,"$68,600 ","$66,000 "
2013,SJ,SJ,Ty,Harden,D,"$68,415 ","$65,000 "
2013,RBNY,NY,Andre,Akpan,F,"$67,595 ","$67,595 "
2013,KC,KC,Jonathan,Kempin,GK,"$67,083 ","$60,000 "
2013,COL,COL,Anthony,Wallace,D-M,"$66,564 ","$66,564 "
2013,FCD,DAL,Fabian,Castillo,F,"$66,250 ","$60,000 "
2013,RBNY,NY,Ryan,Meara,GK,"$66,250 ","$65,000 "
2013,RBNY,NY,Matt,Miazga,D,"$66,250 ","$60,000 "
2013,VAN,VAN,Russell,Teibert,M,"$65,600 ","$60,000 "
2013,CHV,CHV,Tim,Melia,GK,"$65,000 ","$60,000 "
2013,POR,POR,Ryan,Miller,D,"$65,000 ","$60,000 "
2013,POR,POR,Jose Adolfo,Valencia,F,"$65,000 ","$50,000 "
2013,TFC,TOR,Andrew,Wiedeman,F,"$65,000 ","$55,000 "
2013,FCD,DAL,Matt,Hedges,D,"$64,500 ","$49,500 "
2013,PHI,PHI,Cristhian,Hernandez,M,"$64,375 ","$62,500 "
2013,FCD,DAL,Danny,Garcia,M,"$64,000 ","$48,000 "
2013,FCD,DAL,Richard,Sanchez,GK,"$63,500 ","$46,500 "
2013,POR,POR,Jake,Gleeson,GK,"$63,264 ","$60,000 "
2013,CLB,CLB,Ethan,Finlay,F,"$62,300 ","$47,300 "
2013,MTL,MTL,Calum,Mallace,M,"$62,300 ","$47,300 "
2013,TFC,TOR,Doneil,Henry,D,"$62,083 ","$50,000 "
2013,FCD,DAL,Bobby,Warshaw,D,"$62,070 ","$50,820 "
2013,CLB,CLB,Ben,Speas,F,"$62,000 ","$62,000 "
2013,SJ,SJ,Nana,Attakora,D,"$61,665 ","$61,665 "
2013,LAG,LA,Tommy,Meyer,D,"$61,050 ","$47,300 "
2013,COL,COL,Shane,O'Neill,M,"$60,850 ","$49,350 "
2013,TFC,TOR,Michael,Thomas,M,"$60,713 ","$57,750 "
2013,TFC,TOR,Bright,Dike,F,"$60,688 ","$57,750 "
2013,VAN,VAN,Corey,Hertzog,F,"$60,671 ","$50,004 "
2013,DC,DC,Jared,Jeffrey,M,"$60,200 ","$54,000 "
2013,CHV,CHV,Jose Erick,Correa,F,"$60,000 ","$60,000 "
2013,CHV,CHV,Jaime,Frias,D,"$60,000 ","$60,000 "
2013,KC,KC,Joshua,Gardner,M,"$60,000 ","$60,000 "
2013,RSL,RSL,Joao,Plata,F,"$60,000 ","$60,000 "
2013,SEA,SEA,Marcus,Hahnemann,GK,"$60,000 ","$60,000 "
2013,SJ,SJ,Ramiro,Corrales,M,"$60,000 ","$60,000 "
2013,COL,COL,Dillon,Serna,M,"$59,500 ","$46,500 "
2013,NE,NE,Charlie,Davies,F,"$59,250 ","$48,000 "
2013,RBNY,NY,Connor,Lade,D,"$59,213 ","$55,000 "
2013,LAG,LA,Brian,Perk,GK,"$58,125 ","$55,000 "
2013,SJ,SJ,Michael,Fucito,MF,"$57,890 ","$55,000 "
2013,MTL,MTL,Sinisa,Ubiparipovic,M,"$57,750 ","$57,750 "
2013,HOU,HOU,Michael,Chabala,M,"$57,508 ","$55,008 "
2013,RSL,RSL,Kenny,Mansally,F,"$57,000 ","$50,000 "
2013,COL,COL,David,Armstrong,M,"$55,964 ","$46,500 "
2013,CHV,CHV,Caleb,Calvert,F,"$55,500 ","$48,000 "
2013,DC,DC,Kyle,Porter,M,"$54,992 ","$46,500 "
2013,HOU,HOU,Alex,Dixon,M,"$54,613 ","$49,613 "
2013,NE,NE,Scott,Caldwell,M,"$54,000 ","$46,500 "
2013,RBNY,NY,Kevin,Hartman,GK,"$54,000 ","$46,500 "
2013,SEA,SEA,DeAndre,Yedlin,D,"$53,500 ","$50,000 "
2013,CHI,CHI,Victor,Pineda,M,"$53,242 ","$46,500 "
2013,RSL,RSL,Kwame,Watson-Siriboe,D,"$53,240 ","$53,240 "
2013,TFC,TOR,Gale,Agbossoumonde,D,"$53,167 ","$46,500 "
2013,CHV,CHV,Marco,Delgado,M,"$52,500 ","$50,000 "
2013,CLB,CLB,Josh,Williams,D,"$52,313 ","$52,313 "
2013,VAN,VAN,Tommy,Heinemann,F,"$51,975 ","$51,975 "
2013,CHI,CHI,Yazid,Atouba,F,"$51,500 ","$46,500 "
2013,VAN,VAN,Samuel,Adekugbe,D,"$51,500 ","$46,500 "
2013,CHV,CHV,Gabriel,Farfan,M,"$50,820 ","$50,820 "
2013,COL,COL,Diego,Calderon,D,"$50,000 ","$50,000 "
2013,SEA,SEA,Zach,Scott,D,"$50,000 ","$50,000 "
2013,NE,NE,O'Brian,Woodbine,D,"$49,882 ","$46,500 "
2013,DC,DC,Chris,Korb,D,"$49,613 ","$49,613 "
2013,SJ,SJ,Steven,Beitashour,D,"$49,613 ","$49,613 "
2013,POR,POR,Milos,Kocic,GK,"$49,612 ","$49,612 "
2013,SJ,SJ,Rafael,Baca,M,"$49,500 ","$49,500 "
2013,DC,DC,Collin,Martin,M,"$49,292 ","$35,125 "
2013,CHI,CHI,Corben,Bone,M,"$49,000 ","$46,500 "
2013,FCD,DAL,Victor,Ulloa,M,"$49,000 ","$46,500 "
2013,NE,NE,Ryan,Guy,F,"$48,510 ","$48,510 "
2013,PHI,PHI,Antoine,Hoppenot,F,"$48,400 ","$48,400 "
2013,SEA,SEA,David,Estrada,F,"$48,400 ","$48,400 "
2013,SEA,SEA,Lamar,Neagle,M,"$48,400 ","$48,400 "
2013,LAG,LA,Oscar,Sorto,D,"$48,375 ","$46,500 "
2013,LAG,LA,Joseph,Villarreal,M,"$48,375 ","$46,500 "
2013,FCD,DAL,Moises,Hernandez,D,"$48,125 ","$46,500 "
2013,MTL,MTL,Andres,Romero,F,"$48,000 ","$48,000 "
2013,SJ,SJ,Cordell,Cato,F,"$48,000 ","$48,000 "
2013,HOU,HOU,Bryan,Salazar,F,"$47,500 ","$46,500 "
2013,KC,KC,Kevin,Ellis,D,"$47,250 ","$46,500 "
2013,CHI,CHI,Michael,Videira,M,"$47,125 ","$46,500 "
2013,CHI,CHI,Quincy,Amarikwa,F,"$46,500 ","$46,500 "
2013,CHI,CHI,Orr,Barouch,F,"$46,500 ","$46,500 "
2013,CHI,CHI,Shaun,Francis,D,"$46,500 ","$46,500 "
2013,CHI,CHI,Steven,Kinney,D,"$46,500 ","$46,500 "
2013,CHI,CHI,Paolo,Tornaghi,GK,"$46,500 ","$46,500 "
2013,CHV,CHV,Carlos,Borja,D,"$46,500 ","$46,500 "
2013,CHV,CHV,Matthew,Fondy,F,"$46,500 ","$46,500 "
2013,CHV,CHV,Marvin,Iraheta,M,"$46,500 ","$46,500 "
2013,CHV,CHV,Patrick,McLain,GK,"$46,500 ","$46,500 "
2013,CLB,CLB,Bernardo,Anor,M,"$46,500 ","$46,500 "
2013,CLB,CLB,Chad,Barson,D,"$46,500 ","$46,500 "
2013,CLB,CLB,Eric,Gehrig,M,"$46,500 ","$46,500 "
2013,CLB,CLB,Kevan,George,M,"$46,500 ","$46,500 "
2013,CLB,CLB,Matt,Lampson,GK,"$46,500 ","$46,500 "
2013,CLB,CLB,Aaron,Schoenfeld,F,"$46,500 ","$46,500 "
2013,CLB,CLB,Konrad,Warzycha,M,"$46,500 ","$46,500 "
2013,COL,COL,Jaime,Castrillon,M,"$46,500 ","$46,500 "
2013,COL,COL,Kamani,Hill,M,"$46,500 ","$46,500 "
2013,COL,COL,Chris,Klute,D,"$46,500 ","$46,500 "
2013,COL,COL,German,Mera,D,"$46,500 ","$46,500 "
2013,COL,COL,Jamie,Smith,M,"$46,500 ","$46,500 "
2013,FCD,DAL,Stephen,Keel,D,"$46,500 ","$46,500 "
2013,FCD,DAL,Jonathan,Top,F,"$46,500 ","$46,500 "
2013,FCD,DAL,London,Woodberry,D,"$46,500 ","$46,500 "
2013,DC,DC,Conor,Doyle,F,"$46,500 ","$46,500 "
2013,DC,DC,Andrew,Dykstra,GK,"$46,500 ","$46,500 "
2013,DC,DC,Alam,Syamsir,M,"$46,500 ","$46,500 "
2013,DC,DC,Joe,Willis,GK,"$46,500 ","$46,500 "
2013,HOU,HOU,Servando,Carrasco,M,"$46,500 ","$46,500 "
2013,HOU,HOU,Warren,Creavalle,D,"$46,500 ","$46,500 "
2013,HOU,HOU,Erich,Marscheider,GK,"$46,500 ","$46,500 "
2013,HOU,HOU,Brian,Ownby,M,"$46,500 ","$46,500 "
2013,KC,KC,Federico,Bessone,D,"$46,500 ","$46,500 "
2013,KC,KC,Peterson,Joseph,M,"$46,500 ","$46,500 "
2013,KC,KC,Lawrence,Olum,M/D,"$46,500 ","$46,500 "
2013,KC,KC,Soony,Saad,F,"$46,500 ","$46,500 "
2013,LAG,LA,Laurent,Courtois,M,"$46,500 ","$46,500 "
2013,LAG,LA,Rafael,Garcia,M,"$46,500 ","$46,500 "
2013,LAG,LA,Bryan,Gaul,F,"$46,500 ","$46,500 "
2013,LAG,LA,Hector,Jimenez,M,"$46,500 ","$46,500 "
2013,LAG,LA,Brian,Rowe,GK,"$46,500 ","$46,500 "
2013,LAG,LA,Kenney,Walker,M,"$46,500 ","$46,500 "
2013,MTL,MTL,Evan,Bush,GK,"$46,500 ","$46,500 "
2013,MTL,MTL,Karl,Ouimette,D,"$46,500 ","$46,500 "
2013,RBNY,NY,Michael,Bustamante,M-D,"$46,500 ","$46,500 "
2013,RBNY,NY,Ian,Christianson,M,"$46,500 ","$46,500 "
2013,PHI,PHI,Yann,Ekra,F,"$46,500 ","$46,500 "
2013,PHI,PHI,Raymon,Gaddis,D,"$46,500 ","$46,500 "
2013,PHI,PHI,Greg,Jordan,M,"$46,500 ","$46,500 "
2013,PHI,PHI,Matt,Kassel,M,"$46,500 ","$46,500 "
2013,PHI,PHI,Oka,Nikolov,GK,"$46,500 ","$46,500 "
2013,PHI,PHI,Aaron,Wheeler,F,"$46,500 ","$46,500 "
2013,POR,POR,Steven,Evans,M,"$46,500 ","$46,500 "
2013,POR,POR,Rauwshan,McKenzie,D,"$46,500 ","$46,500 "
2013,POR,POR,Michael,Nanchoff,M,"$46,500 ","$46,500 "
2013,POR,POR,Sebastian,Rincon,F,"$46,500 ","$46,500 "
2013,POR,POR,Brad,Ring,M,"$46,500 ","$46,500 "
2013,RSL,RSL,Yordany,Alvarez,M,"$46,500 ","$46,500 "
2013,RSL,RSL,Jeff,Attinella,GK,"$46,500 ","$46,500 "
2013,RSL,RSL,Cole,Grossman,M,"$46,500 ","$46,500 "
2013,RSL,RSL,Sebastian,Velasquez,M,"$46,500 ","$46,500 "
2013,SEA,SEA,Alex,Caskey,M,"$46,500 ","$46,500 "
2013,SEA,SEA,Josh,Ford,GK,"$46,500 ","$46,500 "
2013,SEA,SEA,Andy,Rose,M,"$46,500 ","$46,500 "
2013,SJ,SJ,Evan,Newton,GK,"$46,500 ","$46,500 "
2013,SJ,SJ,Marcus,Tracy,F,"$46,500 ","$46,500 "
2013,TFC,TOR,Joe,Bendik,GK,"$46,500 ","$46,500 "
2013,TFC,TOR,Mark,Bloom,D,"$46,500 ","$46,500 "
2013,TFC,TOR,Chris,Konopka,GK,"$46,500 ","$46,500 "
2013,TFC,TOR,Jonathan,Osorio,M,"$46,500 ","$46,500 "
2013,TFC,TOR,Quillan,Roberts,GK,"$46,500 ","$46,500 "
2013,TFC,TOR,Emery,Welshman,F,"$46,500 ","$46,500 "
2013,VAN,VAN,Aminu,Abdallah,M,"$46,500 ","$46,500 "
2013,VAN,VAN,Caleb,Clarke,F,"$46,500 ","$46,500 "
2013,VAN,VAN,Greg,Klazura,D,"$46,500 ","$46,500 "
2013,VAN,VAN,Carlyle,Mitchell,D,"$46,500 ","$46,500 "
2013,RSL,RSL,Aaron,Maund,D,"$43,458 ","$35,125 "
2013,DC,DC,Michael,Seaton,F,"$38,125 ","$35,125 "
2013,RSL,RSL,Benjamin,Lopez,F,"$37,730 ","$35,125 "
2013,FCD,DAL,Bradlee,Baladez,F,"$36,125 ","$35,125 "
2013,KC,KC,Erik,Palmer-Brown,D,"$35,625 ","$35,125 "
2013,POR,POR,Alvas,Powell,D,"$35,400 ","$35,400 "
2013,CHI,CHI,Hunter,Jumper,D,"$35,125 ","$35,125 "
2013,CHI,CHI,Alec,Kann,GK,"$35,125 ","$35,125 "
2013,CHI,CHI,Brendan,King,M,"$35,125 ","$35,125 "
2013,CHV,CHV,Carlo,Chueca,M,"$35,125 ","$35,125 "
2013,CHV,CHV,Bryan,de la Fuente,F,"$35,125 ","$35,125 "
2013,CHV,CHV,Julio,Morales,F,"$35,125 ","$35,125 "
2013,CHV,CHV,Josue,Soto,M,"$35,125 ","$35,125 "
2013,CLB,CLB,Drew,Beckie,D,"$35,125 ","$35,125 "
2013,CLB,CLB,Kyle,Hyland,D,"$35,125 ","$35,125 "
2013,CLB,CLB,Shawn,Sloan,M,"$35,125 ","$35,125 "
2013,CLB,CLB,Daniel,Withrow,GK,"$35,125 ","$35,125 "
2013,COL,COL,Brenton,Griffiths,D,"$35,125 ","$35,125 "
2013,COL,COL,Clint,Irwin,GK,"$35,125 ","$35,125 "
2013,COL,COL,Kory,Kindle,D,"$35,125 ","$35,125 "
2013,FCD,DAL,Jesse,Gonzalez,GK,"$35,125 ","$35,125 "
2013,FCD,DAL,Kyle,Zobeck,GK,"$35,125 ","$35,125 "
2013,DC,DC,Taylor,Kemp,D,"$35,125 ","$35,125 "
2013,HOU,HOU,Anthony,Arena,D,"$35,125 ","$35,125 "
2013,KC,KC,Christian,Duke,D,"$35,125 ","$35,125 "
2013,KC,KC,Jerome,Mechack,D,"$35,125 ","$35,125 "
2013,KC,KC,Jimmy,Medranda,M,"$35,125 ","$35,125 "
2013,KC,KC,Kyle,Miller,M,"$35,125 ","$35,125 "
2013,KC,KC,Brendan,Ruiz,D,"$35,125 ","$35,125 "
2013,LAG,LA,Greg,Cochrane,D,"$35,125 ","$35,125 "
2013,LAG,LA,Kofi,Opare,D,"$35,125 ","$35,125 "
2013,LAG,LA,Charlie,Rugg,F,"$35,125 ","$35,125 "
2013,MTL,MTL,Maxime,Crepeau,GK,"$35,125 ","$35,125 "
2013,MTL,MTL,Paolo,DelPiccolo,M,"$35,125 ","$35,125 "
2013,MTL,MTL,Wandrille,Lefevre,M,"$35,125 ","$35,125 "
2013,MTL,MTL,Zakaria,Messoudi,M,"$35,125 ","$35,125 "
2013,MTL,MTL,Maximiliano,Rodriguez,M,"$35,125 ","$35,125 "
2013,MTL,MTL,Maxim,Tissot,D,"$35,125 ","$35,125 "
2013,NE,NE,Bilal,Duckett,D,"$35,125 ","$35,125 "
